Feature,Importance
cat__ROUTE_14812_11292,0.0
cat__ROUTE_14794_14869,0.0
cat__ROUTE_14794_14107,0.0
cat__ROUTE_14794_12892,0.0
cat__ROUTE_14794_11298,0.0
cat__ROUTE_14794_11292,0.0
cat__ROUTE_14783_14761,0.0
cat__ROUTE_14783_14112,0.0
cat__ROUTE_14814_11298,0.0
cat__ROUTE_10140_11292,0.0
cat__ROUTE_10140_11298,0.0
cat__ROUTE_14831_14570,0.0
cat__ROUTE_14831_14262,0.0
cat__ROUTE_14831_14107,0.0
cat__ROUTE_14831_14057,0.0
cat__ROUTE_14831_13930,0.0
cat__ROUTE_14831_13891,0.0
cat__ROUTE_14831_13830,0.0
cat__ROUTE_14831_13487,0.0
cat__ROUTE_14831_11292,0.0
cat__ROUTE_14831_12982,0.0
cat__ROUTE_14831_12954,0.0
cat__ROUTE_14831_12892,0.0
cat__ROUTE_14831_12889,0.0
cat__ROUTE_14831_12758,0.0
cat__ROUTE_14831_12266,0.0
cat__ROUTE_14831_12191,0.0
cat__ROUTE_14831_12173,0.0
cat__ROUTE_14831_11884,0.0
cat__ROUTE_14831_11603,0.0
cat__ROUTE_14831_11298,0.0
cat__ROUTE_14831_13232,0.0
cat__ROUTE_15370_14869,0.0
cat__ROUTE_15370_14761,0.0
cat__ROUTE_15370_14107,0.0
cat__ROUTE_15370_13930,0.0
cat__ROUTE_15370_13303,0.0
cat__ROUTE_15370_13232,0.0
cat__ROUTE_15370_13204,0.0
cat__ROUTE_15370_12953,0.0
cat__ROUTE_15370_12892,0.0
cat__ROUTE_15370_12889,0.0
cat__ROUTE_14986_11721,0.0
cat__ROUTE_15370_12191,0.0
cat__ROUTE_15370_11298,0.0
cat__ROUTE_15370_11292,0.0
cat__ROUTE_15370_11278,0.0
cat__ROUTE_15370_11259,0.0
cat__ROUTE_15370_11057,0.0
cat__ROUTE_15370_10423,0.0
cat__ROUTE_15370_10397,0.0
cat__ROUTE_15356_15304,0.0
cat__ROUTE_15356_14635,0.0
cat__ROUTE_15370_12266,0.0
cat__ROUTE_15380_13930,0.0
cat__ROUTE_15380_11697,0.0
cat__ROUTE_15380_11057,0.0
cat__ROUTE_15380_10466,0.0
cat__ROUTE_15376_14908,0.0
cat__ROUTE_15376_14893,0.0
cat__ROUTE_15376_14869,0.0
cat__ROUTE_15376_14771,0.0
cat__ROUTE_15376_14747,0.0
cat__ROUTE_15376_14679,0.0
cat__ROUTE_15370_15016,0.0
cat__ROUTE_15376_14057,0.0
cat__ROUTE_15376_13930,0.0
cat__ROUTE_15376_13487,0.0
cat__ROUTE_15376_13232,0.0
cat__ROUTE_15376_12889,0.0
cat__ROUTE_15376_12266,0.0
cat__ROUTE_15376_12191,0.0
cat__ROUTE_15376_11298,0.0
cat__ROUTE_15376_11292,0.0
cat__ROUTE_15376_11259,0.0
cat__ROUTE_15376_10397,0.0
cat__ROUTE_15376_14107,0.0
cat__ROUTE_15304_14057,0.0
cat__ROUTE_15304_13930,0.0
cat__ROUTE_15304_13871,0.0
cat__ROUTE_15304_13495,0.0
cat__ROUTE_15304_13487,0.0
cat__ROUTE_15304_13342,0.0
cat__ROUTE_15304_13303,0.0
cat__ROUTE_15304_13296,0.0
cat__ROUTE_15304_13244,0.0
cat__ROUTE_15304_13232,0.0
cat__ROUTE_15356_14027,0.0
cat__ROUTE_15304_12953,0.0
cat__ROUTE_15304_12892,0.0
cat__ROUTE_15304_12889,0.0
cat__ROUTE_15304_12478,0.0
cat__ROUTE_15304_12391,0.0
cat__ROUTE_15304_12339,0.0
cat__ROUTE_15304_12266,0.0
cat__ROUTE_15304_12264,0.0
cat__ROUTE_15304_12197,0.0
cat__ROUTE_15304_12191,0.0
cat__ROUTE_15304_11986,0.0
cat__ROUTE_15304_13198,0.0
cat__ROUTE_15356_13204,0.0
cat__ROUTE_15356_10397,0.0
cat__ROUTE_15323_14761,0.0
cat__ROUTE_15323_14112,0.0
cat__ROUTE_15323_11298,0.0
cat__ROUTE_15323_11057,0.0
cat__ROUTE_15323_10397,0.0
cat__ROUTE_15304_15356,0.0
cat__ROUTE_15304_15016,0.0
cat__ROUTE_15304_14869,0.0
cat__ROUTE_15304_14100,0.0
cat__ROUTE_15304_14771,0.0
cat__ROUTE_15304_14747,0.0
cat__ROUTE_15304_14730,0.0
cat__ROUTE_15304_14683,0.0
cat__ROUTE_15304_14679,0.0
cat__ROUTE_15304_14576,0.0
cat__ROUTE_15304_14492,0.0
cat__ROUTE_15304_14321,0.0
cat__ROUTE_15304_14307,0.0
cat__ROUTE_15304_14122,0.0
cat__ROUTE_15304_14107,0.0
cat__ROUTE_15304_14843,0.0
cat__ROUTE_15919_11292,0.0
cat__ROUTE_15919_11278,0.0
cat__ROUTE_15919_11057,0.0
cat__ROUTE_15919_10693,0.0
cat__ROUTE_15919_10466,0.0
cat__ROUTE_15919_10397,0.0
cat__ROUTE_15841_14256,0.0
cat__ROUTE_15841_12819,0.0
cat__ROUTE_15624_15919,0.0
cat__ROUTE_15624_15412,0.0
cat__ROUTE_15380_14082,0.0
cat__ROUTE_15624_14730,0.0
cat__ROUTE_15624_13930,0.0
cat__ROUTE_15624_13487,0.0
cat__ROUTE_15624_13232,0.0
cat__ROUTE_15624_13198,0.0
cat__ROUTE_15624_12917,0.0
cat__ROUTE_15624_12889,0.0
cat__ROUTE_15624_12339,0.0
cat__ROUTE_15624_12278,0.0
cat__ROUTE_15624_12191,0.0
cat__ROUTE_15624_11986,0.0
cat__ROUTE_15624_15016,0.0
cat__ROUTE_16869_13487,0.0
cat__ROUTE_16869_11292,0.0
cat__ROUTE_16218_14107,0.0
cat__ROUTE_16218_11298,0.0
cat__ROUTE_16101_14747,0.0
cat__ROUTE_15991_12523,0.0
cat__ROUTE_15991_10926,0.0
cat__ROUTE_15919_15624,0.0
cat__ROUTE_15919_14869,0.0
cat__ROUTE_15919_14761,0.0
cat__ROUTE_15919_11298,0.0
cat__ROUTE_15919_14107,0.0
cat__ROUTE_15919_14100,0.0
cat__ROUTE_15919_13930,0.0
cat__ROUTE_15919_13487,0.0
cat__ROUTE_15919_13303,0.0
cat__ROUTE_15919_12953,0.0
cat__ROUTE_15919_12892,0.0
cat__ROUTE_15919_12889,0.0
cat__ROUTE_15919_12266,0.0
cat__ROUTE_15919_11697,0.0
cat__ROUTE_15919_11433,0.0
cat__ROUTE_15919_14112,0.0
cat__ROUTE_15412_13204,0.0
cat__ROUTE_15412_12953,0.0
cat__ROUTE_15412_12889,0.0
cat__ROUTE_15412_12451,0.0
cat__ROUTE_15412_12266,0.0
cat__ROUTE_15412_12264,0.0
cat__ROUTE_15412_12191,0.0
cat__ROUTE_15412_11697,0.0
cat__ROUTE_15412_11618,0.0
cat__ROUTE_15412_11433,0.0
cat__ROUTE_15624_11721,0.0
cat__ROUTE_15412_11292,0.0
cat__ROUTE_15412_11278,0.0
cat__ROUTE_15412_11057,0.0
cat__ROUTE_15412_10721,0.0
cat__ROUTE_15412_10423,0.0
cat__ROUTE_15412_10397,0.0
cat__ROUTE_15411_11298,0.0
cat__ROUTE_15401_11298,0.0
cat__ROUTE_15389_14869,0.0
cat__ROUTE_15380_14761,0.0
cat__ROUTE_15380_14112,0.0
cat__ROUTE_15412_11298,0.0
cat__ROUTE_15624_11618,0.0
cat__ROUTE_15624_11298,0.0
cat__ROUTE_15624_11278,0.0
cat__ROUTE_15624_11259,0.0
cat__ROUTE_15624_11193,0.0
cat__ROUTE_15624_11057,0.0
cat__ROUTE_15624_10721,0.0
cat__ROUTE_15624_10693,0.0
cat__ROUTE_15624_10676,0.0
cat__ROUTE_15624_10397,0.0
cat__ROUTE_15412_13303,0.0
cat__ROUTE_15569_12266,0.0
cat__ROUTE_15412_15624,0.0
cat__ROUTE_15412_14986,0.0
cat__ROUTE_15412_14761,0.0
cat__ROUTE_15412_14696,0.0
cat__ROUTE_15412_14112,0.0
cat__ROUTE_15412_14107,0.0
cat__ROUTE_15412_14100,0.0
cat__ROUTE_15412_14082,0.0
cat__ROUTE_15412_13930,0.0
cat__ROUTE_15412_13487,0.0
cat__ROUTE_15607_10397,0.0
cat__ROUTE_15016_13577,0.0
cat__ROUTE_15016_13495,0.0
cat__ROUTE_15016_13487,0.0
cat__ROUTE_15016_13342,0.0
cat__ROUTE_15016_13303,0.0
cat__ROUTE_15016_13232,0.0
cat__ROUTE_15016_13204,0.0
cat__ROUTE_15016_13198,0.0
cat__ROUTE_15016_12992,0.0
cat__ROUTE_15016_12954,0.0
cat__ROUTE_15304_11697,0.0
cat__ROUTE_15016_12892,0.0
cat__ROUTE_15016_12889,0.0
cat__ROUTE_15016_12451,0.0
cat__ROUTE_15016_12278,0.0
cat__ROUTE_10135_11057,0.0
cat__ROUTE_15016_12264,0.0
cat__ROUTE_15016_12191,0.0
cat__ROUTE_15016_11697,0.0
cat__ROUTE_15016_11618,0.0
cat__ROUTE_15016_11481,0.0
cat__ROUTE_15016_11433,0.0
cat__ROUTE_15016_12953,0.0
cat__ROUTE_15016_15370,0.0
cat__ROUTE_15016_15304,0.0
cat__ROUTE_15016_14986,0.0
cat__ROUTE_15016_14893,0.0
cat__ROUTE_15016_14869,0.0
cat__ROUTE_15016_14843,0.0
cat__ROUTE_15016_14831,0.0
cat__ROUTE_15016_14771,0.0
cat__ROUTE_15016_14747,0.0
cat__ROUTE_15016_14685,0.0
cat__ROUTE_15016_13796,0.0
cat__ROUTE_15016_14679,0.0
cat__ROUTE_15016_14635,0.0
cat__ROUTE_15016_14492,0.0
cat__ROUTE_15016_14193,0.0
cat__ROUTE_15016_14122,0.0
cat__ROUTE_15016_14107,0.0
cat__ROUTE_15016_14100,0.0
cat__ROUTE_15016_14027,0.0
cat__ROUTE_10135_10693,0.0
cat__ROUTE_15016_13871,0.0
cat__ROUTE_15016_13851,0.0
cat__ROUTE_15016_14683,0.0
cat__ROUTE_14986_14259,0.0
cat__ROUTE_14986_14122,0.0
cat__ROUTE_14986_14108,0.0
cat__ROUTE_14986_14100,0.0
cat__ROUTE_14986_14025,0.0
cat__ROUTE_10135_13204,0.0
cat__ROUTE_14986_13871,0.0
cat__ROUTE_14986_13487,0.0
cat__ROUTE_14986_13367,0.0
cat__ROUTE_14986_13342,0.0
cat__ROUTE_15016_11423,0.0
cat__ROUTE_14986_13230,0.0
cat__ROUTE_14986_13198,0.0
cat__ROUTE_14986_12953,0.0
cat__ROUTE_14986_12917,0.0
cat__ROUTE_14986_12478,0.0
cat__ROUTE_14986_12339,0.0
cat__ROUTE_14986_12266,0.0
cat__ROUTE_14986_12264,0.0
cat__ROUTE_14986_11996,0.0
cat__ROUTE_14986_11986,0.0
cat__ROUTE_14986_11823,0.0
cat__ROUTE_14986_13232,0.0
cat__ROUTE_15016_11298,0.0
cat__ROUTE_15016_11292,0.0
cat__ROUTE_15016_11278,0.0
cat__ROUTE_10135_11697,0.0
cat__ROUTE_15016_11066,0.0
cat__ROUTE_15016_11057,0.0
cat__ROUTE_15016_11042,0.0
cat__ROUTE_15016_10994,0.0
cat__ROUTE_15016_10821,0.0
cat__ROUTE_15016_10800,0.0
cat__ROUTE_14986_14512,0.0
cat__ROUTE_15016_10693,0.0
cat__ROUTE_15016_10423,0.0
cat__ROUTE_15016_10397,0.0
cat__ROUTE_15008_14082,0.0
cat__ROUTE_15008_10466,0.0
cat__ROUTE_14986_15412,0.0
cat__ROUTE_14986_15096,0.0
cat__ROUTE_14986_15016,0.0
cat__ROUTE_14986_14730,0.0
cat__ROUTE_14986_14696,0.0
cat__ROUTE_14986_14574,0.0
cat__ROUTE_15016_10721,0.0
cat__ROUTE_15295_14082,0.0
cat__ROUTE_15249_13303,0.0
cat__ROUTE_15249_11298,0.0
cat__ROUTE_15249_11278,0.0
cat__ROUTE_15249_11057,0.0
cat__ROUTE_15249_10397,0.0
cat__ROUTE_15096_14986,0.0
cat__ROUTE_15096_14761,0.0
cat__ROUTE_15096_14112,0.0
cat__ROUTE_15096_14100,0.0
cat__ROUTE_15016_15624,0.0
cat__ROUTE_15096_13577,0.0
cat__ROUTE_15096_13487,0.0
cat__ROUTE_15096_13303,0.0
cat__ROUTE_10135_10397,0.0
cat__ROUTE_15096_12953,0.0
cat__ROUTE_15096_12478,0.0
cat__ROUTE_15096_12264,0.0
cat__ROUTE_15096_11697,0.0
cat__ROUTE_15096_11618,0.0
cat__ROUTE_15096_11433,0.0
cat__ROUTE_15096_11298,0.0
cat__ROUTE_15096_14082,0.0
cat__ROUTE_15304_11618,0.0
cat__ROUTE_15304_11433,0.0
cat__ROUTE_15304_11298,0.0
cat__ROUTE_15304_11292,0.0
cat__ROUTE_15304_11278,0.0
cat__ROUTE_15304_11259,0.0
cat__ROUTE_15304_11193,0.0
cat__ROUTE_15304_11066,0.0
cat__ROUTE_15304_11057,0.0
cat__ROUTE_15304_11042,0.0
cat__ROUTE_15295_14112,0.0
cat__ROUTE_15304_10792,0.0
cat__ROUTE_15304_10785,0.0
cat__ROUTE_15304_10721,0.0
cat__ROUTE_15304_10693,0.0
cat__ROUTE_15304_10599,0.0
cat__ROUTE_15304_10529,0.0
cat__ROUTE_15304_10423,0.0
cat__ROUTE_15304_10397,0.0
cat__ROUTE_15304_10257,0.0
cat__ROUTE_15304_10158,0.0
cat__ROUTE_15295_14761,0.0
cat__ROUTE_15304_10821,0.0
cat__ROUTE_15027_10397,0.0
cat__ROUTE_15024_14843,0.0
cat__ROUTE_15024_14100,0.0
cat__ROUTE_15024_13930,0.0
cat__ROUTE_15024_13303,0.0
cat__ROUTE_15024_13204,0.0
cat__ROUTE_15024_12478,0.0
cat__ROUTE_15024_12266,0.0
cat__ROUTE_15024_12264,0.0
cat__ROUTE_15024_11697,0.0
cat__ROUTE_15096_11292,0.0
cat__ROUTE_15024_11298,0.0
cat__ROUTE_15024_11057,0.0
cat__ROUTE_15024_10397,0.0
cat__ROUTE_15023_14908,0.0
cat__ROUTE_15023_14747,0.0
cat__ROUTE_15023_14679,0.0
cat__ROUTE_15023_14107,0.0
cat__ROUTE_15023_14057,0.0
cat__ROUTE_15023_12892,0.0
cat__ROUTE_15023_12889,0.0
cat__ROUTE_15023_10800,0.0
cat__ROUTE_15024_11618,0.0
cat__ROUTE_15096_11278,0.0
cat__ROUTE_15096_11057,0.0
cat__ROUTE_15096_10721,0.0
cat__ROUTE_15096_10693,0.0
cat__ROUTE_15096_10397,0.0
cat__ROUTE_15074_11298,0.0
cat__ROUTE_15070_14761,0.0
cat__ROUTE_15070_14112,0.0
cat__ROUTE_15070_14082,0.0
cat__ROUTE_15070_13577,0.0
cat__ROUTE_15027_11057,0.0
cat__ROUTE_15048_13930,0.0
cat__ROUTE_15048_11292,0.0
cat__ROUTE_15041_14869,0.0
cat__ROUTE_15041_14771,0.0
cat__ROUTE_15041_14747,0.0
cat__ROUTE_15041_13930,0.0
cat__ROUTE_15041_12892,0.0
cat__ROUTE_15041_11292,0.0
cat__ROUTE_15027_14843,0.0
cat__ROUTE_15027_13303,0.0
cat__ROUTE_15027_11697,0.0
cat__ROUTE_15070_11697,0.0
cat__ROUTE_14492_15016,0.0
cat__ROUTE_14492_14869,0.0
cat__ROUTE_14492_14843,0.0
cat__ROUTE_14492_14771,0.0
cat__ROUTE_14492_14747,0.0
cat__ROUTE_14492_14122,0.0
cat__ROUTE_14492_14107,0.0
cat__ROUTE_14492_14100,0.0
cat__ROUTE_14492_13930,0.0
cat__ROUTE_14492_13495,0.0
cat__ROUTE_14761_15295,0.0
cat__ROUTE_14492_13303,0.0
cat__ROUTE_14492_13232,0.0
cat__ROUTE_14492_13204,0.0
cat__ROUTE_14492_13198,0.0
cat__ROUTE_14492_12953,0.0
cat__ROUTE_14492_12892,0.0
cat__ROUTE_14492_12889,0.0
cat__ROUTE_14492_12339,0.0
cat__ROUTE_14492_12266,0.0
cat__ROUTE_14492_12264,0.0
cat__ROUTE_14492_13487,0.0
cat__ROUTE_14524_13204,0.0
cat__ROUTE_10158_15304,0.0
cat__ROUTE_14524_12478,0.0
cat__ROUTE_14524_12266,0.0
cat__ROUTE_14524_12264,0.0
cat__ROUTE_14524_11697,0.0
cat__ROUTE_14524_11618,0.0
cat__ROUTE_14524_11433,0.0
cat__ROUTE_14524_11298,0.0
cat__ROUTE_14524_11292,0.0
cat__ROUTE_14492_15304,0.0
cat__ROUTE_14524_10821,0.0
cat__ROUTE_14524_10721,0.0
cat__ROUTE_14524_10693,0.0
cat__ROUTE_14524_10397,0.0
cat__ROUTE_14520_13487,0.0
cat__ROUTE_14512_14986,0.0
cat__ROUTE_14512_14761,0.0
cat__ROUTE_14512_14112,0.0
cat__ROUTE_14512_14082,0.0
cat__ROUTE_14512_12889,0.0
cat__ROUTE_14512_10466,0.0
cat__ROUTE_14524_11057,0.0
cat__ROUTE_14489_11292,0.0
cat__ROUTE_14487_14771,0.0
cat__ROUTE_14487_14747,0.0
cat__ROUTE_14487_12892,0.0
cat__ROUTE_14457_14761,0.0
cat__ROUTE_14457_13930,0.0
cat__ROUTE_14457_13487,0.0
cat__ROUTE_14457_12892,0.0
cat__ROUTE_14457_12889,0.0
cat__ROUTE_14457_11298,0.0
cat__ROUTE_14492_12191,0.0
cat__ROUTE_14457_10466,0.0
cat__ROUTE_14321_15304,0.0
cat__ROUTE_14321_14100,0.0
cat__ROUTE_14321_13930,0.0
cat__ROUTE_14321_13204,0.0
cat__ROUTE_14321_12953,0.0
cat__ROUTE_14321_12478,0.0
cat__ROUTE_14321_12264,0.0
cat__ROUTE_14321_11618,0.0
cat__ROUTE_14321_11433,0.0
cat__ROUTE_14321_11278,0.0
cat__ROUTE_14457_11292,0.0
cat__ROUTE_14492_11697,0.0
cat__ROUTE_10165_10299,0.0
cat__ROUTE_14492_11433,0.0
cat__ROUTE_14492_11298,0.0
cat__ROUTE_14492_11292,0.0
cat__ROUTE_10170_10299,0.0
cat__ROUTE_14492_11259,0.0
cat__ROUTE_14492_11193,0.0
cat__ROUTE_14492_11057,0.0
cat__ROUTE_14492_11042,0.0
cat__ROUTE_14489_12892,0.0
cat__ROUTE_14492_10792,0.0
cat__ROUTE_14492_10721,0.0
cat__ROUTE_14492_10693,0.0
cat__ROUTE_14492_10423,0.0
cat__ROUTE_14492_10397,0.0
cat__ROUTE_14489_14869,0.0
cat__ROUTE_14489_14771,0.0
cat__ROUTE_14489_14747,0.0
cat__ROUTE_14489_14679,0.0
cat__ROUTE_14489_14107,0.0
cat__ROUTE_14489_14057,0.0
cat__ROUTE_14492_10821,0.0
cat__ROUTE_14635_11042,0.0
cat__ROUTE_14635_10821,0.0
cat__ROUTE_14635_10792,0.0
cat__ROUTE_14635_10721,0.0
cat__ROUTE_14635_10693,0.0
cat__ROUTE_14635_10529,0.0
cat__ROUTE_14635_10397,0.0
cat__ROUTE_14635_10257,0.0
cat__ROUTE_14635_10158,0.0
cat__ROUTE_14633_13930,0.0
cat__ROUTE_14524_13232,0.0
cat__ROUTE_14588_11298,0.0
cat__ROUTE_14576_15304,0.0
cat__ROUTE_14576_14635,0.0
cat__ROUTE_14576_14100,0.0
cat__ROUTE_14576_14082,0.0
cat__ROUTE_10158_13577,0.0
cat__ROUTE_14576_13303,0.0
cat__ROUTE_14576_13204,0.0
cat__ROUTE_14576_12953,0.0
cat__ROUTE_14576_12889,0.0
cat__ROUTE_14576_12478,0.0
cat__ROUTE_14633_13487,0.0
cat__ROUTE_14635_13342,0.0
cat__ROUTE_14635_13296,0.0
cat__ROUTE_14635_13232,0.0
cat__ROUTE_14635_13198,0.0
cat__ROUTE_14635_12953,0.0
cat__ROUTE_14635_12892,0.0
cat__ROUTE_14635_12478,0.0
cat__ROUTE_14635_12391,0.0
cat__ROUTE_14635_12339,0.0
cat__ROUTE_14635_12266,0.0
cat__ROUTE_14635_11057,0.0
cat__ROUTE_14635_12197,0.0
cat__ROUTE_14635_12191,0.0
cat__ROUTE_14635_11986,0.0
cat__ROUTE_14635_11618,0.0
cat__ROUTE_14635_11433,0.0
cat__ROUTE_14635_11298,0.0
cat__ROUTE_14635_11292,0.0
cat__ROUTE_14635_11278,0.0
cat__ROUTE_14635_11259,0.0
cat__ROUTE_14635_11193,0.0
cat__ROUTE_14635_11066,0.0
cat__ROUTE_14635_12264,0.0
cat__ROUTE_14570_13930,0.0
cat__ROUTE_14570_13796,0.0
cat__ROUTE_14570_12954,0.0
cat__ROUTE_10158_14635,0.0
cat__ROUTE_14570_12889,0.0
cat__ROUTE_14570_12478,0.0
cat__ROUTE_14570_12266,0.0
cat__ROUTE_14570_11298,0.0
cat__ROUTE_14570_11292,0.0
cat__ROUTE_14570_11259,0.0
cat__ROUTE_14576_12264,0.0
cat__ROUTE_14570_10423,0.0
cat__ROUTE_14570_10397,0.0
cat__ROUTE_14543_11292,0.0
cat__ROUTE_14534_11292,0.0
cat__ROUTE_14524_14761,0.0
cat__ROUTE_14524_14112,0.0
cat__ROUTE_14524_14100,0.0
cat__ROUTE_14524_14082,0.0
cat__ROUTE_14524_13930,0.0
cat__ROUTE_14524_13487,0.0
cat__ROUTE_14524_13303,0.0
cat__ROUTE_14570_10800,0.0
cat__ROUTE_14576_11697,0.0
cat__ROUTE_14576_11618,0.0
cat__ROUTE_14576_11433,0.0
cat__ROUTE_14576_11278,0.0
cat__ROUTE_14576_11057,0.0
cat__ROUTE_14576_10821,0.0
cat__ROUTE_14576_10721,0.0
cat__ROUTE_14576_10397,0.0
cat__ROUTE_14574_14986,0.0
cat__ROUTE_14574_14761,0.0
cat__ROUTE_14570_14057,0.0
cat__ROUTE_14574_14100,0.0
cat__ROUTE_14574_13930,0.0
cat__ROUTE_14574_12953,0.0
cat__ROUTE_14574_12264,0.0
cat__ROUTE_14574_10397,0.0
cat__ROUTE_14570_14869,0.0
cat__ROUTE_14570_14831,0.0
cat__ROUTE_10158_14027,0.0
cat__ROUTE_14570_14747,0.0
cat__ROUTE_14570_14679,0.0
cat__ROUTE_14570_14107,0.0
cat__ROUTE_14574_14112,0.0
cat__ROUTE_14122_12953,0.0
cat__ROUTE_14122_12889,0.0
cat__ROUTE_14122_12478,0.0
cat__ROUTE_14122_12451,0.0
cat__ROUTE_14122_12266,0.0
cat__ROUTE_14122_12264,0.0
cat__ROUTE_14122_12191,0.0
cat__ROUTE_14122_11697,0.0
cat__ROUTE_14122_11624,0.0
cat__ROUTE_14122_11618,0.0
cat__ROUTE_14321_11057,0.0
cat__ROUTE_10208_11298,0.0
cat__ROUTE_14122_11292,0.0
cat__ROUTE_10245_10299,0.0
cat__ROUTE_14122_11259,0.0
cat__ROUTE_10257_10397,0.0
cat__ROUTE_14122_10821,0.0
cat__ROUTE_14122_10721,0.0
cat__ROUTE_14122_10693,0.0
cat__ROUTE_14122_10423,0.0
cat__ROUTE_14122_10397,0.0
cat__ROUTE_14122_11433,0.0
cat__ROUTE_14193_10693,0.0
cat__ROUTE_14193_10397,0.0
cat__ROUTE_14150_11433,0.0
cat__ROUTE_14122_15304,0.0
cat__ROUTE_14122_15016,0.0
cat__ROUTE_14122_14986,0.0
cat__ROUTE_14122_14869,0.0
cat__ROUTE_14122_14771,0.0
cat__ROUTE_14122_14761,0.0
cat__ROUTE_14122_14747,0.0
cat__ROUTE_10208_11278,0.0
cat__ROUTE_14122_14635,0.0
cat__ROUTE_14122_14492,0.0
cat__ROUTE_14122_14112,0.0
cat__ROUTE_14122_14107,0.0
cat__ROUTE_14122_14100,0.0
cat__ROUTE_14122_14082,0.0
cat__ROUTE_14122_14027,0.0
cat__ROUTE_14122_13930,0.0
cat__ROUTE_14122_13487,0.0
cat__ROUTE_14122_13360,0.0
cat__ROUTE_14122_13303,0.0
cat__ROUTE_14122_14685,0.0
cat__ROUTE_14112_12945,0.0
cat__ROUTE_14112_12917,0.0
cat__ROUTE_14112_12544,0.0
cat__ROUTE_14112_12339,0.0
cat__ROUTE_14112_12265,0.0
cat__ROUTE_14112_12223,0.0
cat__ROUTE_14112_12119,0.0
cat__ROUTE_14112_11996,0.0
cat__ROUTE_14112_11995,0.0
cat__ROUTE_14112_11986,0.0
cat__ROUTE_14113_14869,0.0
cat__ROUTE_14112_11775,0.0
cat__ROUTE_14112_11721,0.0
cat__ROUTE_14112_11637,0.0
cat__ROUTE_14112_11624,0.0
cat__ROUTE_14112_11612,0.0
cat__ROUTE_14112_11537,0.0
cat__ROUTE_14112_11423,0.0
cat__ROUTE_14112_11267,0.0
cat__ROUTE_14112_11193,0.0
cat__ROUTE_14112_11109,0.0
cat__ROUTE_14112_11027,0.0
cat__ROUTE_14112_11823,0.0
cat__ROUTE_14112_15919,0.0
cat__ROUTE_14112_15412,0.0
cat__ROUTE_14112_15380,0.0
cat__ROUTE_14112_15323,0.0
cat__ROUTE_14112_15295,0.0
cat__ROUTE_14112_15096,0.0
cat__ROUTE_14112_15070,0.0
cat__ROUTE_14112_14783,0.0
cat__ROUTE_14112_14730,0.0
cat__ROUTE_14112_14696,0.0
cat__ROUTE_14112_13198,0.0
cat__ROUTE_14112_14574,0.0
cat__ROUTE_14112_14524,0.0
cat__ROUTE_14112_14512,0.0
cat__ROUTE_14112_14122,0.0
cat__ROUTE_14112_14108,0.0
cat__ROUTE_14112_14025,0.0
cat__ROUTE_14112_13871,0.0
cat__ROUTE_14112_13367,0.0
cat__ROUTE_14112_13256,0.0
cat__ROUTE_14112_13244,0.0
cat__ROUTE_14112_13230,0.0
cat__ROUTE_14112_14685,0.0
cat__ROUTE_14307_11697,0.0
cat__ROUTE_14307_11618,0.0
cat__ROUTE_14307_11433,0.0
cat__ROUTE_14307_11292,0.0
cat__ROUTE_14307_11278,0.0
cat__ROUTE_14307_11057,0.0
cat__ROUTE_14307_10821,0.0
cat__ROUTE_14307_10397,0.0
cat__ROUTE_10185_11298,0.0
cat__ROUTE_14303_10713,0.0
cat__ROUTE_10208_11057,0.0
cat__ROUTE_14262_14869,0.0
cat__ROUTE_14262_14831,0.0
cat__ROUTE_14262_14771,0.0
cat__ROUTE_14262_14747,0.0
cat__ROUTE_14262_14107,0.0
cat__ROUTE_14262_14057,0.0
cat__ROUTE_14262_14004,0.0
cat__ROUTE_14262_13930,0.0
cat__ROUTE_14262_13796,0.0
cat__ROUTE_14262_13487,0.0
cat__ROUTE_14262_13232,0.0
cat__ROUTE_14262_14893,0.0
cat__ROUTE_14321_10397,0.0
cat__ROUTE_14314_14908,0.0
cat__ROUTE_14314_14761,0.0
cat__ROUTE_14314_14679,0.0
cat__ROUTE_14314_14107,0.0
cat__ROUTE_14314_14057,0.0
cat__ROUTE_14314_13232,0.0
cat__ROUTE_14314_12889,0.0
cat__ROUTE_14314_12191,0.0
cat__ROUTE_14314_11298,0.0
cat__ROUTE_14307_12264,0.0
cat__ROUTE_14314_10466,0.0
cat__ROUTE_14314_10423,0.0
cat__ROUTE_14307_15304,0.0
cat__ROUTE_14307_14843,0.0
cat__ROUTE_14307_14635,0.0
cat__ROUTE_14307_14100,0.0
cat__ROUTE_14307_14082,0.0
cat__ROUTE_14307_14027,0.0
cat__ROUTE_14307_13930,0.0
cat__ROUTE_14307_13232,0.0
cat__ROUTE_10185_10397,0.0
cat__ROUTE_14314_10693,0.0
cat__ROUTE_14252_12889,0.0
cat__ROUTE_14252_11292,0.0
cat__ROUTE_14252_10466,0.0
cat__ROUTE_14237_12892,0.0
cat__ROUTE_14237_11292,0.0
cat__ROUTE_14231_10721,0.0
cat__ROUTE_14222_12173,0.0
cat__ROUTE_14193_15016,0.0
cat__ROUTE_14193_13930,0.0
cat__ROUTE_14193_13303,0.0
cat__ROUTE_14262_12892,0.0
cat__ROUTE_14193_13204,0.0
cat__ROUTE_14193_13198,0.0
cat__ROUTE_14193_12953,0.0
cat__ROUTE_14193_12266,0.0
cat__ROUTE_14193_12191,0.0
cat__ROUTE_14193_11697,0.0
